1828A TV Game,https://codeforces.com/problemset/problem/31/E,dp,Codeforces
1843C Bear and Drawing,https://codeforces.com/problemset/problem/573/C,"constructive algorithms,dfs and similar,trees",Codeforces
1835D Rectangles,https://codeforces.com/problemset/problem/844/B,"combinatorics,math",Codeforces
1840F Can Bash Save the Day?,https://codeforces.com/problemset/problem/757/G,"data structures,divide and conquer,graphs,trees",Codeforces
As Far from Land as Possible,https://leetcode.com/problems/as-far-from-land-as-possible,"Array, Breadth-First Search, Dynamic Programming, Matrix",LeetCode
Two Sum IV - Input is a BST,https://leetcode.com/problems/two-sum-iv-input-is-a-bst,"Binary Search Tree, Binary Tree, Breadth-First Search, Depth-First Search, Hash Table, Tree, Two Pointers",LeetCode
Find Common Characters,https://leetcode.com/problems/find-common-characters,"Array, Hash Table, String",LeetCode
1824E Building Skyscrapers,https://codeforces.com/problemset/problem/1192/A,*special problem,Codeforces
1827B1 Jzzhu and Apples,https://codeforces.com/problemset/problem/449/C,"constructive algorithms,number theory",Codeforces
1827E Donkey and Stars,https://codeforces.com/problemset/problem/249/D,"data structures,dp,geometry,math,sortings",Codeforces
1835F Almost Increasing Subsequence,https://codeforces.com/problemset/problem/1817/A,"binary search,data structures,greedy",Codeforces
1840D Maze 2D,https://codeforces.com/problemset/problem/413/E,"data structures,divide and conquer",Codeforces
Bulls and Cows,https://leetcode.com/problems/bulls-and-cows,"Counting, Hash Table, String",LeetCode
1826D Marin and Anti-coprime Permutation,https://codeforces.com/problemset/problem/1658/B,"combinatorics,math,number theory",Codeforces
1827F Long sequence,https://codeforces.com/problemset/problem/86/E,"brute force,math,matrices",Codeforces
1843C Dancing Lessons,https://codeforces.com/problemset/problem/45/C,data structures,Codeforces
Word Search II,https://leetcode.com/problems/word-search-ii,"Array, Backtracking, Matrix, String, Trie",LeetCode
Odd Even Jump,https://leetcode.com/problems/odd-even-jump,"Array, Dynamic Programming, Monotonic Stack, Ordered Set, Stack",LeetCode
1833G Beaver's Calculator 1.0,https://codeforces.com/problemset/problem/207/A1,greedy,Codeforces
1826B Lucky Common Subsequence,https://codeforces.com/problemset/problem/346/B,"dp,strings",Codeforces
1841F Monocarp and a Strategic Game,https://codeforces.com/problemset/problem/1841/F,"geometry,sortings,two pointers",Codeforces
1832C Torus Path,https://codeforces.com/problemset/problem/1765/K,"greedy,math",Codeforces
1832E Ice Cream Shop,https://codeforces.com/problemset/problem/1662/I,"brute force,implementation,sortings",Codeforces
1843E Director,https://codeforces.com/problemset/problem/45/E,"constructive algorithms,greedy",Codeforces
Score After Flipping Matrix,https://leetcode.com/problems/score-after-flipping-matrix,"Array, Bit Manipulation, Greedy, Matrix",LeetCode
1840A Parade,https://codeforces.com/problemset/problem/733/B,math,Codeforces
1840E Drazil and His Happy Friends,https://codeforces.com/problemset/problem/516/E,"math,number theory",Codeforces
1832E Long Jumps,https://codeforces.com/problemset/problem/479/D,"binary search,greedy,implementation",Codeforces
1843E Train and Peter,https://codeforces.com/problemset/problem/8/A,strings,Codeforces
1830E Knights of a Polygonal Table,https://codeforces.com/problemset/problem/994/B,"greedy,implementation,sortings",Codeforces
1829D Hongcow Draws a Circle,https://codeforces.com/problemset/problem/744/D,geometry,Codeforces
1828A A Problem about Polyline,https://codeforces.com/problemset/problem/578/A,"geometry,math",Codeforces
1841A Greedy Subsequences,https://codeforces.com/problemset/problem/1132/G,"data structures,dp,trees",Codeforces
1827F Strange Covering,https://codeforces.com/problemset/problem/1470/F,divide and conquer,Codeforces
1835D Parallel Projection,https://codeforces.com/problemset/problem/1781/A,"geometry,math",Codeforces
1827B2 Crossword Expert,https://codeforces.com/problemset/problem/1194/F,"combinatorics,dp,number theory,probabilities,two pointers",Codeforces
1840A Information Graph,https://codeforces.com/problemset/problem/466/E,"dfs and similar,dsu,graphs,trees",Codeforces
1829G Chiori and Doll Picking (hard version),https://codeforces.com/problemset/problem/1336/E2,"bitmasks,brute force,combinatorics,math",Codeforces
1828A Triangles on a Rectangle,https://codeforces.com/problemset/problem/1620/B,"geometry,greedy,math",Codeforces
1839A Carousel,https://codeforces.com/problemset/problem/1328/D,"constructive algorithms,dp,graphs,greedy,math",Codeforces
1834E Soap Time! - 2,https://codeforces.com/problemset/problem/185/E,"binary search,data structures",Codeforces
1843A Mio and Lucky Array,https://codeforces.com/problemset/problem/1704/G,"constructive algorithms,fft,math,strings",Codeforces
1843A Lord of the Values,https://codeforces.com/problemset/problem/1523/B,constructive algorithms,Codeforces
Boats to Save People,https://leetcode.com/problems/boats-to-save-people,"Array, Greedy, Sorting, Two Pointers",LeetCode
1834C Beard Graph,https://codeforces.com/problemset/problem/165/D,"data structures,dsu,trees",Codeforces
1843D GCD Counting,https://codeforces.com/problemset/problem/990/G,"divide and conquer,dp,dsu,number theory,trees",Codeforces
1837C Rain of Fire,https://codeforces.com/problemset/problem/1419/F,"binary search,data structures,dfs and similar,dsu,graphs,implementation",Codeforces
Jump Game V,https://leetcode.com/problems/jump-game-v,"Array, Dynamic Programming, Sorting",LeetCode
1833E Compress Words,https://codeforces.com/problemset/problem/1200/E,"brute force,hashing,implementation,string suffix structures,strings",Codeforces
Min Stack,https://leetcode.com/problems/min-stack,"Design, Stack",LeetCode
1827E Find String in a Grid,https://codeforces.com/problemset/problem/1252/D,"data structures,dp,strings,trees",Codeforces
The Latest Login in 2020,https://leetcode.com/problems/the-latest-login-in-2020,Database,LeetCode
1836A Nash equilibrium,https://codeforces.com/problemset/problem/1302/A,,Codeforces
Asteroid Collision,https://leetcode.com/problems/asteroid-collision,"Array, Stack",LeetCode
Count Vowel Substrings of a String,https://leetcode.com/problems/count-vowel-substrings-of-a-string,"Hash Table, String",LeetCode
DI String Match,https://leetcode.com/problems/di-string-match,"Array, Greedy, String, Two Pointers",LeetCode
Put Boxes Into the Warehouse II,https://leetcode.com/problems/put-boxes-into-the-warehouse-ii,"Array, Greedy, Sorting",LeetCode
1832B Oleg and shares,https://codeforces.com/problemset/problem/793/A,"implementation,math",Codeforces
1827D Two Centroids,https://codeforces.com/problemset/problem/1827/D,"data structures,dfs and similar,greedy,trees",Codeforces
1835A Almost Permutation,https://codeforces.com/problemset/problem/863/F,flows,Codeforces
Compute the Rank as a Percentage,https://leetcode.com/problems/compute-the-rank-as-a-percentage,Database,LeetCode
Transpose Matrix,https://leetcode.com/problems/transpose-matrix,"Array, Matrix, Simulation",LeetCode
1827B2 Chocolates,https://codeforces.com/problemset/problem/1139/B,"greedy,implementation",Codeforces
1826B Shifting Sort,https://codeforces.com/problemset/problem/1579/B,"implementation,sortings",Codeforces
1829G AquaMoon and Time Stop (easy version),https://codeforces.com/problemset/problem/1545/E1,"data structures,dp",Codeforces
1829A Hills,https://codeforces.com/problemset/problem/1012/C,dp,Codeforces
1830C Progressions Covering,https://codeforces.com/problemset/problem/1661/D,"data structures,greedy",Codeforces
1829H Data Center Maintenance,https://codeforces.com/problemset/problem/949/C,"dfs and similar,graphs",Codeforces
1832E Array Partition,https://codeforces.com/problemset/problem/1454/F,"binary search,data structures,greedy,two pointers",Codeforces
1840A Corners,https://codeforces.com/problemset/problem/1720/C,"greedy,implementation",Codeforces
1840G2 Collective Mindsets (easy),https://codeforces.com/problemset/problem/690/A1,,Codeforces
1826B Chicken or Fish?,https://codeforces.com/problemset/problem/522/C,greedy,Codeforces
Partition List,https://leetcode.com/problems/partition-list,"Linked List, Two Pointers",LeetCode
1830D Treasure Hunt,https://codeforces.com/problemset/problem/1639/H,"graphs,interactive",Codeforces
1833F Vasiliy's Multiset,https://codeforces.com/problemset/problem/706/D,"binary search,bitmasks,data structures,trees",Codeforces
1834B Copy-paste,https://codeforces.com/problemset/problem/1417/A,"greedy,math",Codeforces
1840A Letter,https://codeforces.com/problemset/problem/43/B,"implementation,strings",Codeforces
Number of Ways of Cutting a Pizza,https://leetcode.com/problems/number-of-ways-of-cutting-a-pizza,"Array, Dynamic Programming, Matrix, Memoization",LeetCode
1830E Which floor?,https://codeforces.com/problemset/problem/858/B,"brute force,implementation",Codeforces
1843D Underfail,https://codeforces.com/problemset/problem/717/G,flows,Codeforces
1843F1 Add Plus Minus Sign,https://codeforces.com/problemset/problem/1774/A,"constructive algorithms,math",Codeforces
1840G1 Star Trek,https://codeforces.com/problemset/problem/1402/C,"*special problem,combinatorics,dfs and similar,dp,games,graphs,matrices,trees",Codeforces
1840G1 In Search of Truth (Easy Version),https://codeforces.com/problemset/problem/1840/G1,"constructive algorithms,interactive,math,meet-in-the-middle,probabilities",Codeforces
Minimum Numbers of Function Calls to Make Target Array,https://leetcode.com/problems/minimum-numbers-of-function-calls-to-make-target-array,"Array, Bit Manipulation, Greedy",LeetCode
1834A Div Times Mod,https://codeforces.com/problemset/problem/1085/B,math,Codeforces
1833D Stack of Presents,https://codeforces.com/problemset/problem/1279/C,"data structures,implementation",Codeforces
1826E Playing the ball,https://codeforces.com/problemset/problem/420/E,geometry,Codeforces
1843C Infinite Maze,https://codeforces.com/problemset/problem/196/B,"dfs and similar,graphs",Codeforces
Diameter of N-Ary Tree,https://leetcode.com/problems/diameter-of-n-ary-tree,"Depth-First Search, Tree",LeetCode
N-Repeated Element in Size 2N Array,https://leetcode.com/problems/n-repeated-element-in-size-2n-array,"Array, Hash Table",LeetCode
1833C GCD and MST,https://codeforces.com/problemset/problem/1513/D,"constructive algorithms,dsu,graphs,greedy,number theory,sortings",Codeforces
Most Visited Sector in  a Circular Track,https://leetcode.com/problems/most-visited-sector-in-a-circular-track,"Array, Simulation",LeetCode
1827F Ania and Minimizing,https://codeforces.com/problemset/problem/1230/B,"greedy,implementation",Codeforces
1834E Death Stars (hard),https://codeforces.com/problemset/problem/958/A3,,Codeforces
1836B Four Melodies,https://codeforces.com/problemset/problem/818/G,"flows,graphs",Codeforces
Is Subsequence,https://leetcode.com/problems/is-subsequence,"Dynamic Programming, String, Two Pointers",LeetCode
1833B Bear and Tower of Cubes,https://codeforces.com/problemset/problem/679/B,"binary search,dp,greedy",Codeforces
1833C Gregor and the Pawn Game,https://codeforces.com/problemset/problem/1549/B,"dfs and similar,dp,flows,graph matchings,graphs,greedy,implementation",Codeforces
Zigzag Iterator,https://leetcode.com/problems/zigzag-iterator,"Array, Design, Iterator, Queue",LeetCode
Find Duplicate Subtrees,https://leetcode.com/problems/find-duplicate-subtrees,"Binary Tree, Depth-First Search, Hash Table, Tree",LeetCode
1830C Magic Squares,https://codeforces.com/problemset/problem/178/D3,,Codeforces
1834D Rule of League,https://codeforces.com/problemset/problem/1733/B,"constructive algorithms,math",Codeforces
1833D Cross Coloring,https://codeforces.com/problemset/problem/1644/D,"data structures,implementation,math",Codeforces
1837A Second price auction,https://codeforces.com/problemset/problem/513/C,"bitmasks,probabilities",Codeforces
Minimum Score of a Path Between Two Cities,https://leetcode.com/problems/minimum-score-of-a-path-between-two-cities,"Breadth-First Search, Depth-First Search, Graph, Union Find",LeetCode
Split Concatenated Strings,https://leetcode.com/problems/split-concatenated-strings,"Array, Greedy, String",LeetCode
1829F Letter A,https://codeforces.com/problemset/problem/13/B,"geometry,implementation",Codeforces
1841F Crystal Ball Sequence,https://codeforces.com/problemset/problem/470/A,"*special problem,implementation",Codeforces
1832D2 Iterated Linear Function,https://codeforces.com/problemset/problem/678/D,"math,number theory",Codeforces
1830E Divisible Numbers (hard version),https://codeforces.com/problemset/problem/1744/E2,"brute force,math,number theory",Codeforces
1843D Tanks,https://codeforces.com/problemset/problem/920/D,"dp,greedy,implementation",Codeforces
1826F A Perfectly Balanced String?,https://codeforces.com/problemset/problem/1673/B,"brute force,greedy,strings",Codeforces
1829E Nagini,https://codeforces.com/problemset/problem/855/F,"binary search,data structures",Codeforces
1837A Maxim and Discounts,https://codeforces.com/problemset/problem/261/A,"greedy,sortings",Codeforces
1838D New Year and Conference,https://codeforces.com/problemset/problem/1284/D,"binary search,data structures,hashing,sortings",Codeforces
1837D Cubes Sorting,https://codeforces.com/problemset/problem/1420/A,"math,sortings",Codeforces
First Missing Positive,https://leetcode.com/problems/first-missing-positive,"Array, Hash Table",LeetCode
1832D2 Reality Show,https://codeforces.com/problemset/problem/1322/D,"bitmasks,dp",Codeforces
1837D Maxim and Increasing Subsequence,https://codeforces.com/problemset/problem/261/D,dp,Codeforces
1833D Useful Decomposition,https://codeforces.com/problemset/problem/981/C,"implementation,trees",Codeforces
1830C Misha and LCP on Tree,https://codeforces.com/problemset/problem/504/E,"binary search,dfs and similar,hashing,string suffix structures,trees",Codeforces
1829G GukiZ and GukiZiana,https://codeforces.com/problemset/problem/551/E,"binary search,data structures,implementation",Codeforces
1840G2 Array Beauty,https://codeforces.com/problemset/problem/1188/C,dp,Codeforces
1833A New Game Plus!,https://codeforces.com/problemset/problem/1415/E,"constructive algorithms,greedy,math",Codeforces
1843F1 String Theory,https://codeforces.com/problemset/problem/269/E,"geometry,math,strings",Codeforces
"1838A Devu, the Singer and Churu, the Joker",https://codeforces.com/problemset/problem/439/A,"greedy,implementation",Codeforces
1831A Square Equation Roots,https://codeforces.com/problemset/problem/50/E,math,Codeforces
1837B Guards In The Storehouse,https://codeforces.com/problemset/problem/845/F,"bitmasks,dp",Codeforces
1843F2 Electrification,https://codeforces.com/problemset/problem/1175/C,"binary search,brute force,greedy",Codeforces
1835D Madoka and the Sixth-graders,https://codeforces.com/problemset/problem/1647/E,"data structures,dfs and similar,greedy",Codeforces
1830D World of Darkraft: Battle for Azathoth,https://codeforces.com/problemset/problem/1320/C,"brute force,data structures,sortings",Codeforces
Count Pairs in Two Arrays,https://leetcode.com/problems/count-pairs-in-two-arrays,"Array, Binary Search, Sorting",LeetCode
1840F Bitonix' Patrol,https://codeforces.com/problemset/problem/217/D,"bitmasks,brute force,combinatorics,dfs and similar,math",Codeforces
1835F Ehab and a weird weight formula,https://codeforces.com/problemset/problem/1088/F,"data structures,trees",Codeforces
1839A Title,https://codeforces.com/problemset/problem/59/C,expression parsing,Codeforces
1840G2 Remainder Problem,https://codeforces.com/problemset/problem/1207/F,"brute force,data structures,implementation",Codeforces
1837E Company Acquisitions,https://codeforces.com/problemset/problem/1025/G,"constructive algorithms,math",Codeforces
1840B Drazil and Tiles,https://codeforces.com/problemset/problem/515/D,"constructive algorithms,greedy",Codeforces
1843C Playing with Superglue,https://codeforces.com/problemset/problem/176/C,"combinatorics,constructive algorithms",Codeforces
1839B Thief in a Shop,https://codeforces.com/problemset/problem/632/E,"divide and conquer,dp,fft,math",Codeforces
1841D Maximal Binary Matrix,https://codeforces.com/problemset/problem/803/A,constructive algorithms,Codeforces
1843B Subsequences,https://codeforces.com/problemset/problem/597/C,"data structures,dp",Codeforces
1829H Is your horseshoe on the other hoof?,https://codeforces.com/problemset/problem/228/A,implementation,Codeforces
1832B Divide and Multiply,https://codeforces.com/problemset/problem/1609/A,"greedy,implementation,math,number theory",Codeforces
Word Pattern,https://leetcode.com/problems/word-pattern,"Hash Table, String",LeetCode
1829D Labyrinth-4,https://codeforces.com/problemset/problem/921/04,,Codeforces
1827D Lipshitz Sequence,https://codeforces.com/problemset/problem/601/B,"data structures,math",Codeforces
1826A Amusement Park,https://codeforces.com/problemset/problem/1193/A,"*special problem,dp,math",Codeforces
1843D Paint the Numbers,https://codeforces.com/problemset/problem/1209/A,"greedy,implementation,math",Codeforces
1830B Uniform Chemistry,https://codeforces.com/problemset/problem/1776/K,"dp,math",Codeforces
Set Matrix Zeroes,https://leetcode.com/problems/set-matrix-zeroes,"Array, Hash Table, Matrix",LeetCode
1832F Nuclear Fusion,https://codeforces.com/problemset/problem/71/E,"bitmasks,dp",Codeforces
Transform to Chessboard,https://leetcode.com/problems/transform-to-chessboard,"Array, Bit Manipulation, Math, Matrix",LeetCode
1836A Integral Array,https://codeforces.com/problemset/problem/1648/B,"brute force,constructive algorithms,data structures,math",Codeforces
1833C Increase Subarray Sums,https://codeforces.com/problemset/problem/1644/C,"brute force,dp,greedy,implementation",Codeforces
1831A Text Messaging,https://codeforces.com/problemset/problem/70/B,"expression parsing,greedy,strings",Codeforces
1843A Counting Rectangles,https://codeforces.com/problemset/problem/1722/E,"brute force,data structures,dp,implementation",Codeforces
1825B Ciel and Duel,https://codeforces.com/problemset/problem/321/B,"dp,flows,greedy",Codeforces
Random Pick with Blacklist,https://leetcode.com/problems/random-pick-with-blacklist,"Array, Binary Search, Hash Table, Math, Randomized, Sorting",LeetCode
Domino and Tromino Tiling,https://leetcode.com/problems/domino-and-tromino-tiling,Dynamic Programming,LeetCode
1843E Too Many Impostors (easy version),https://codeforces.com/problemset/problem/1617/D1,"constructive algorithms,implementation,interactive",Codeforces
1832A Mishka and Interesting sum,https://codeforces.com/problemset/problem/703/D,data structures,Codeforces
1834C Amr and The Large Array,https://codeforces.com/problemset/problem/558/B,implementation,Codeforces
1839C Non-alternating Deck (easy version),https://codeforces.com/problemset/problem/1786/A1,implementation,Codeforces
1826C The Unbearable Lightness of Weights,https://codeforces.com/problemset/problem/1032/E,"dp,math",Codeforces
1826B Mike and Friends,https://codeforces.com/problemset/problem/547/E,"data structures,string suffix structures,strings,trees",Codeforces
1839B Delete Two Elements,https://codeforces.com/problemset/problem/1598/C,"data structures,dp,implementation,math,two pointers",Codeforces
1830F Maximum Reduction,https://codeforces.com/problemset/problem/1037/F,"combinatorics,data structures,math",Codeforces
1829G Snacktower,https://codeforces.com/problemset/problem/767/A,"data structures,implementation",Codeforces
1826F Segments on the Line,https://codeforces.com/problemset/problem/1055/E,"binary search,dp",Codeforces
Number of Music Playlists,https://leetcode.com/problems/number-of-music-playlists,"Combinatorics, Dynamic Programming, Math",LeetCode
1827A Array Game,https://codeforces.com/problemset/problem/1076/G,"data structures,games",Codeforces
Largest Unique Number,https://leetcode.com/problems/largest-unique-number,"Array, Hash Table, Sorting",LeetCode
1826D Magician and Pigs (Easy Version),https://codeforces.com/problemset/problem/1774/F1,"brute force,data structures,implementation",Codeforces
Count Number of Bad Pairs,https://leetcode.com/problems/count-number-of-bad-pairs,"Array, Hash Table",LeetCode
Wildcard Matching,https://leetcode.com/problems/wildcard-matching,"Dynamic Programming, Greedy, Recursion, String",LeetCode
1837C Roads Orientation Problem,https://codeforces.com/problemset/problem/730/K,graphs,Codeforces
Sum of Number and Its Reverse,https://leetcode.com/problems/sum-of-number-and-its-reverse,"Enumeration, Math",LeetCode
1840F Alex and Complicated Task,https://codeforces.com/problemset/problem/467/E,"data structures,dp,greedy",Codeforces
1833B Wooden Fence,https://codeforces.com/problemset/problem/182/E,dp,Codeforces
1839D Alternating Deck (hard version),https://codeforces.com/problemset/problem/1786/A2,implementation,Codeforces
1841F A and B and Team Training,https://codeforces.com/problemset/problem/519/C,"greedy,implementation,math,number theory",Codeforces
1841C Three Parts of the Array,https://codeforces.com/problemset/problem/1006/C,"binary search,data structures,two pointers",Codeforces
1839E Hossam and a Letter,https://codeforces.com/problemset/problem/1771/E,"brute force,dp,implementation,two pointers",Codeforces
1827A Painting Numbers,https://codeforces.com/problemset/problem/1488/G,"*special problem,data structures,greedy,number theory",Codeforces
Random Pick Index,https://leetcode.com/problems/random-pick-index,"Hash Table, Math, Randomized, Reservoir Sampling",LeetCode
1836B Secret Letters,https://codeforces.com/problemset/problem/1120/F,"data structures,dp,greedy",Codeforces
Find a Corresponding Node of a Binary Tree in a Clone of That Tree,https://leetcode.com/problems/find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree,"Binary Tree, Breadth-First Search, Depth-First Search, Tree",LeetCode
1828B Red-Blue Matrix,https://codeforces.com/problemset/problem/1606/D,"brute force,constructive algorithms,implementation,sortings",Codeforces
1837C Make It One,https://codeforces.com/problemset/problem/1043/F,"bitmasks,combinatorics,dp,math,number theory,shortest paths",Codeforces
1829B Two-gram,https://codeforces.com/problemset/problem/977/B,"implementation,strings",Codeforces
Binary Search Tree to Greater Sum Tree,https://leetcode.com/problems/binary-search-tree-to-greater-sum-tree,"Binary Search Tree, Binary Tree, Depth-First Search, Tree",LeetCode
1830B New Year and Arbitrary Arrangement,https://codeforces.com/problemset/problem/908/D,"dp,math,probabilities",Codeforces
1835D Three Pieces,https://codeforces.com/problemset/problem/1065/D,"dfs and similar,dp,shortest paths",Codeforces
1833D Ugu,https://codeforces.com/problemset/problem/1732/B,"brute force,dp,greedy,implementation",Codeforces
Max Chunks To Make Sorted II,https://leetcode.com/problems/max-chunks-to-make-sorted-ii,"Array, Greedy, Monotonic Stack, Sorting, Stack",LeetCode
1837D Liebig's Barrels,https://codeforces.com/problemset/problem/985/C,greedy,Codeforces
1839A Going Home,https://codeforces.com/problemset/problem/1500/A,"brute force,hashing,implementation,math",Codeforces
1833A Subway Pursuit,https://codeforces.com/problemset/problem/1039/B,"binary search,interactive,probabilities",Codeforces
1839B String Mark,https://codeforces.com/problemset/problem/895/D,"combinatorics,math,strings",Codeforces
1843A DZY Loves Planting,https://codeforces.com/problemset/problem/444/E,"binary search,dsu,trees",Codeforces
1826D Design Tutorial: Learn from Life,https://codeforces.com/problemset/problem/472/B,,Codeforces
1834B Beaver's Calculator 1.0,https://codeforces.com/problemset/problem/207/A3,greedy,Codeforces
1839B Occurrences,https://codeforces.com/problemset/problem/1574/F,"combinatorics,dfs and similar,dp,dsu,fft,graphs",Codeforces
1827F Endless Matrix,https://codeforces.com/problemset/problem/249/E,math,Codeforces
1832D2 Diophantine equation,https://codeforces.com/problemset/problem/530/C,*special problem,Codeforces
1840G2 Anton and Making Potions,https://codeforces.com/problemset/problem/734/C,"binary search,dp,greedy,two pointers",Codeforces
1827D Petya and Spiders,https://codeforces.com/problemset/problem/111/C,"bitmasks,dp,dsu",Codeforces
Non-decreasing Array,https://leetcode.com/problems/non-decreasing-array,Array,LeetCode
Tasks Count in the Weekend,https://leetcode.com/problems/tasks-count-in-the-weekend,Database,LeetCode
1838F Perfect Encoding,https://codeforces.com/problemset/problem/986/D,"fft,math",Codeforces
1832E Bouncing Ball,https://codeforces.com/problemset/problem/1415/C,"brute force,dp,implementation",Codeforces
1828B Reconnaissance,https://codeforces.com/problemset/problem/32/A,brute force,Codeforces
1831B European Trip,https://codeforces.com/problemset/problem/1662/C,"dp,graphs,math,matrices",Codeforces
1832F Big Secret,https://codeforces.com/problemset/problem/925/C,"constructive algorithms,math",Codeforces
Valid Mountain Array,https://leetcode.com/problems/valid-mountain-array,Array,LeetCode
1833E New Year Tree,https://codeforces.com/problemset/problem/379/F,"data structures,divide and conquer,trees",Codeforces
Minimum Number of Lines to Cover Points,https://leetcode.com/problems/minimum-number-of-lines-to-cover-points,"Array, Backtracking, Bit Manipulation, Bitmask, Dynamic Programming, Geometry, Hash Table, Math",LeetCode
1829D Increasing Subsequence (easy version),https://codeforces.com/problemset/problem/1157/C1,greedy,Codeforces
1834B Playoff,https://codeforces.com/problemset/problem/1767/D,"combinatorics,constructive algorithms,dp,greedy,math",Codeforces
Minimum Moves to Equal Array Elements,https://leetcode.com/problems/minimum-moves-to-equal-array-elements,"Array, Math",LeetCode
1841F Interesting Function,https://codeforces.com/problemset/problem/1538/F,"binary search,dp,math,number theory",Codeforces
1834B Candies for Children,https://codeforces.com/problemset/problem/1063/D,"brute force,math",Codeforces
Split Array Largest Sum,https://leetcode.com/problems/split-array-largest-sum,"Array, Binary Search, Dynamic Programming, Greedy, Prefix Sum",LeetCode
Distribute Money to Maximum Children,https://leetcode.com/problems/distribute-money-to-maximum-children,"Greedy, Math",LeetCode
Count Elements With Strictly Smaller and Greater Elements ,https://leetcode.com/problems/count-elements-with-strictly-smaller-and-greater-elements,"Array, Sorting",LeetCode
1843F2 Digits,https://codeforces.com/problemset/problem/852/A,"brute force,implementation,math",Codeforces
1827C Another Meme Problem,https://codeforces.com/problemset/problem/1194/G,dp,Codeforces
Add Binary,https://leetcode.com/problems/add-binary,"Bit Manipulation, Math, Simulation, String",LeetCode
Grumpy Bookstore Owner,https://leetcode.com/problems/grumpy-bookstore-owner,"Array, Sliding Window",LeetCode
1839D Number of Ways,https://codeforces.com/problemset/problem/466/C,"binary search,brute force,data structures,dp,two pointers",Codeforces
1833A Common Divisors,https://codeforces.com/problemset/problem/182/D,"brute force,hashing,implementation,math,strings",Codeforces
1835B Three Strings,https://codeforces.com/problemset/problem/1301/A,"implementation,strings",Codeforces
1826C Decoding Genome,https://codeforces.com/problemset/problem/222/E,"dp,matrices",Codeforces
1835C Simplified Nonogram,https://codeforces.com/problemset/problem/534/F,"bitmasks,dp,hashing,meet-in-the-middle",Codeforces
Number of Segments in a String,https://leetcode.com/problems/number-of-segments-in-a-string,String,LeetCode
1833C Bestie,https://codeforces.com/problemset/problem/1732/A,"brute force,combinatorics,constructive algorithms,implementation,math,number theory",Codeforces
1840B Kuroni and Impossible Calculation,https://codeforces.com/problemset/problem/1305/C,"brute force,combinatorics,math,number theory",Codeforces
1830D Tree and Queries,https://codeforces.com/problemset/problem/375/D,"data structures,dfs and similar,trees",Codeforces
1830B Literature Lesson,https://codeforces.com/problemset/problem/138/A,implementation,Codeforces
1837C Levko and Permutation,https://codeforces.com/problemset/problem/361/B,"constructive algorithms,math,number theory",Codeforces
1843A Gift Set,https://codeforces.com/problemset/problem/1538/G,"binary search,greedy,math,ternary search",Codeforces
Find And Replace in String,https://leetcode.com/problems/find-and-replace-in-string,"Array, Sorting, String",LeetCode
1841B Crazy Computer,https://codeforces.com/problemset/problem/716/A,implementation,Codeforces
1826F Design Tutorial: Inverse the Problem,https://codeforces.com/problemset/problem/472/D,"dfs and similar,dsu,shortest paths,trees",Codeforces
Reconstruct Itinerary,https://leetcode.com/problems/reconstruct-itinerary,"Depth-First Search, Eulerian Circuit, Graph",LeetCode
1840A Spyke Chatting,https://codeforces.com/problemset/problem/413/B,implementation,Codeforces
1826F Dogecoin,https://codeforces.com/problemset/problem/1488/F,"*special problem,*special problem,binary search,data structures",Codeforces
1836A Test Data Generation,https://codeforces.com/problemset/problem/773/F,"combinatorics,divide and conquer,dp,fft,math,number theory",Codeforces
1836B Vova and Train,https://codeforces.com/problemset/problem/1066/A,math,Codeforces
1832D1 Pinkie Pie Eats Patty-cakes,https://codeforces.com/problemset/problem/1393/C,"constructive algorithms,greedy,math,sortings",Codeforces
1839B R2D2 and Droid Army,https://codeforces.com/problemset/problem/514/D,"binary search,data structures,two pointers",Codeforces
Two City Scheduling,https://leetcode.com/problems/two-city-scheduling,"Array, Greedy, Sorting",LeetCode
Find Anagram Mappings,https://leetcode.com/problems/find-anagram-mappings,"Array, Hash Table",LeetCode
1838F The Strongest Build,https://codeforces.com/problemset/problem/1574/D,"binary search,brute force,data structures,dfs and similar,graphs,greedy,hashing,implementation",Codeforces
1827F Copium Permutation,https://codeforces.com/problemset/problem/1827/F,"constructive algorithms,data structures,greedy",Codeforces
1827A Bug in Code,https://codeforces.com/problemset/problem/421/D,"binary search,data structures,sortings",Codeforces
Escape a Large Maze,https://leetcode.com/problems/escape-a-large-maze,"Array, Breadth-First Search, Depth-First Search, Hash Table",LeetCode
Count Good Triplets,https://leetcode.com/problems/count-good-triplets,"Array, Enumeration",LeetCode
1833F Mishka and Contest,https://codeforces.com/problemset/problem/999/A,"brute force,implementation",Codeforces
1834B Goofy Numbers,https://codeforces.com/problemset/problem/72/I,"*special problem,implementation",Codeforces
1837F Koxia and Permutation,https://codeforces.com/problemset/problem/1770/B,constructive algorithms,Codeforces
1832B Mr. Kitayuta's Gift,https://codeforces.com/problemset/problem/506/E,"combinatorics,dp,matrices,strings",Codeforces
1834C The Beaver's Problem - 3,https://codeforces.com/problemset/problem/207/D8,,Codeforces
1839B Easy Tape Programming,https://codeforces.com/problemset/problem/239/B,"brute force,implementation",Codeforces
1834C Tasty Cookie,https://codeforces.com/problemset/problem/1358/F,"binary search,constructive algorithms,greedy,implementation",Codeforces
